189.3683013916 -4.6156091690 33.2977371216 15.5740203857
188.4076843262 -1.9784252644 30.2918395996 18.4284496307
185.2135314941 0.4424767494 26.4603271484 20.9234848022
179.9095916748 2.5189633369 21.9615058899 22.9312610626
172.7256774902 4.1419854164 16.9857482910 24.3377418518
163.9741668701 5.2306647301 11.7434673309 25.0669002533
154.0086364746 5.7386536598 6.4450778961 25.0565319061
143.2416076660 5.6541409492 1.2909708023 24.2859058380
132.0974273682 5.0025687218 -3.5324869156 22.7792091370
120.9944915771 3.8448252678 -7.8750019073 20.5744552612
110.3276519775 2.2736015320 -11.6203479767 17.7614936829
100.4387359619 0.4052181244 -14.7023906708 14.4509086609
91.6165008545 -1.6258313656 -17.0910739899 10.7740154266
84.0554199219 -3.6786909103 -18.8084430695 6.8794136047
77.8851623535 -5.6106867790 -19.9085998535 2.9226074219
73.1410675049 -7.2955036163 -20.4797191620 -0.9374389648
69.7760086060 -8.6186389923 -20.6320190430 -4.5590400696
67.6721115112 -9.4955806732 -20.4877357483 -7.8039665222
66.6584625244 -9.8708925247 -20.1711139679 -10.5650939941
66.4993438721 -9.7227668762 -19.7963790894 -12.7491111755
66.9649200439 -9.0611991882 -19.4677352905 -14.3041877747
67.7840805054 -7.9298090935 -19.2593269348 -15.1957664490
68.7211151123 -6.3985705376 -19.2192478180 -15.4238433838
69.5579605103 -4.5610842705 -19.3695430756 -15.0091552734
70.1178207397 -2.5200383663 -19.6981868744 -14.0000839233
70.2710418701 -0.3908443451 -20.1751232147 -12.4553756714
69.9469146729 1.7147221565 -20.7422351837 -10.4510536194
69.1336441040 3.6957907677 -21.3353977203 -8.0631484985
67.8606948853 5.4623951912 -21.8764591217 -5.3745918274
66.2223663330 6.9500136375 -22.2952804565 -2.4545021057
64.3365173340 8.1150264740 -22.5237274170 0.6245498657
62.3445854187 8.9401702881 -22.5117034912 3.8107261658
60.4174842834 9.4327106476 -22.2251415253 7.0660209656
58.7143287659 9.6226387024 -21.6520175934 10.3593292236
