329.303 -121.877 -48.734 34.0087
319.51 -133.534 -37.8568 38.655
281.256 -145.92 -26.0575 44.3307
241.451 -131.226 -11.6017 41.6933
189.017 -91.4666 0.412198 31.5489
137.99 -53.7094 1.9393 18.1353
95.2987 -29.9536 0.566007 6.62585
65.494 -16.0691 0.922452 -1.3989
45.2714 -7.75907 2.82895 -5.16756
31.826 -3.29136 4.60849 -5.42113
22.3495 -1.11375 5.15072 -3.49429
15.537 0.411462 4.48837 -2.64246
11.08 1.50027 3.75619 -1.6874
8.35339 1.41479 2.64267 -0.574409
5.64636 1.05935 1.52743 -0.0839612
4.25573 0.88839 1.23202 0.292595
2.93933 0.762414 0.78085 0.145317
2.50573 0.37098 0.576749 0.319924
2.06433 0.105523 0.197354 0.231865
1.1698 0.141518 0.193692 0.0891345
0.794795 -0.0384591 0.276212 0.080025
0.37292 0.0560386 -0.0211515 0.0101703
0.302608 -0.263404 0.159757 -0.131035
0.443233 -0.0609505 0.211759 -0.240364
0.173701 -0.204917 0.106046 0.142281
-0.170049 0.105523 -0.0443448 0.17112
0.06042 0.209008 -0.0997647 0.154427
0.220576 0.105523 0.197354 -0.108253
0.12292 0.316979 0.0774814 -0.19329
0.103389 0.0605399 -0.47037 -0.203926
-0.017705 -0.0924447 0.47836 -0.247947
0.244014 -0.0249398 -0.26456 0.086098
-0.0684862 -0.240913 -0.0641202 -0.0687787
0.150264 -0.0609505 0.0291415 0.166573
0.142451 -0.0699532 0.00399503 0.350304
0.283076 -0.245414 -0.230624 -0.0186688
0.111201 -0.0249398 0.150724 -0.185692
-0.209111 -0.0879281 -0.2233 0.00258666
0.130733 -0.137428 -0.105136 0.0845721
0.263545 -0.186927 -0.396884 0.216683
-0.017705 -0.0474465 -0.00674716 -0.220619
0.454951 0.177514 -0.0712003 0.134682
0.263545 0.0110404 -0.193026 0.0542071
0.212764 0.0335319 0.0291415 0.061806
0.130733 0.200005 0.177579 0.207573
-0.048955 0.114526 0.0953036 -0.26313
-0.119267 0.361977 -0.00503817 0.105828
-0.017705 0.330483 0.0540439 0.242485
0.06042 0.334985 -0.0318936 -0.0444867
0.322139 0.276498 -0.27164 0.181755
0.142451 0.258507 0.0469638 -0.0733411
0.544795 0.0785301 -0.0104093 -0.129524
0.220576 0.191003 0.123868 0.0876086
0.423701 0.280999 0.159757 -0.00197572
0.290889 0.249505 -0.287753 0.0284045
0.43542 0.38897 -0.180331 0.122536
0.103389 -0.0204537 -0.123202 -0.208473
0.212764 0.191003 -0.0587491 -0.170509
0.111201 0.276498 -0.284335 -0.140144
0.173701 0.0335319 -0.142733 -0.240364
-0.170049 0.132531 0.0828525 0.0906451
0.142451 -0.362388 0.0667392 0.169609
0.0213575 -0.0969308 -0.0138272 -0.0535962
0.212764 0.298989 -0.20914 0.195427
-0.22083 -0.0294564 -0.151767 0.114952
0.314326 0.0785301 -0.0729093 0.00562316
0.12292 0.294488 -0.0943936 -0.0566327
0.0018263 0.0110404 0.100675 -0.364875
0.353389 -0.00244834 -0.135653 0.16201
0.212764 -0.204917 -0.135653 0.219719
-0.138799 -0.0654366 0.222501 0.172646
0.06042 0.0560386 -0.11954 0.0238422
0.103389 -0.0204537 -0.198398 -0.0141217
-0.0880174 -0.0339425 -0.103427 -0.0551221
-0.0880174 0.253991 0.102384 -0.187217
0.103389 -0.0159524 0.00570401 -0.140144
-0.017705 0.406975 -0.246737 0.131646
0.150264 -0.28141 -0.253817 0.133171
0.150264 0.0380485 0.064786 -0.238838
-0.0294237 0.0740287 0.0613681 -0.205436
-0.0411425 0.0830314 0.433683 -0.176582
0.06042 0.0470359 0.240323 0.0997546
0.173701 -0.209419 0.139981 -0.0459973
-0.048955 -0.101447 0.177579 -0.00652284
-0.392705 -0.173423 0.143643 0.0602801
-0.0294237 -0.114936 -0.0191983 0.203011
-0.201299 -0.011451 0.0540439 0.139244
-0.0606737 -0.101447 0.193692 -0.0308148
0.0018263 -0.105933 0.0379306 0.359413
-0.150517 0.110024 -0.101718 0.0587695
-0.310674 -0.186927 0.0164462 0.216683
-0.130986 0.00655434 -0.141025 0.207573
-0.209111 0.168511 0.288663 -0.296547
-0.017705 0.00655434 0.0506259 -0.170509
0.193233 -0.218421 -0.17496 0.0253528
0.130733 0.195519 0.161466 0.0450976
-0.00989245 -0.218421 -0.198398 0.245522
-0.150517 0.141518 -0.0782804 -0.103706
0.130733 -0.204917 -0.0926847 -0.170509
-0.119267 -0.0744393 -0.282382 0.0952075
0.181514 0.0515373 -0.0641202 0.067879
-0.232549 -0.00694969 0.100675 0.0891345
-0.15833 0.280999 0.141934 -0.206947
0.0799513 -0.434379 0.166837 -0.156852
-0.0684862 -0.200416 0.251065 0.0572436
-0.181767 0.105523 -0.0336026 0.301705
-0.130986 -0.272407 0.21713 0.108879
0.244014 -0.0204537 0.254727 -0.0369031
0.212764 0.168511 0.100675 -0.118889
0.181514 0.0470359 -0.157138 -0.181144
0.201045 0.0200431 -0.107089 0.0405505
-0.0294237 -0.011451 -0.235995 0.073952
0.201045 -0.137428 0.206388 0.175682
0.130733 0.101037 0.285001 -0.0596692
-0.0802049 0.0875327 0.227872 0.0724261
0.302608 -0.335395 -0.0514249 -0.244911
-0.0606737 -0.128425 0.149015 0.121025
